dmft-010    1 1        1             -12.1176       0.980843     0.0793391 
dmft-010    1 1        1             -11.9381       0.990635     0.0943024 
dmft-010    1 1        1             -11.7585       0.988842      0.102659 
dmft-010    1 1        1              -11.579       0.996494     0.0986236 
dmft-010    1 1        1             -11.3995       0.998416      0.103959 
dmft-010    1 1        1               -11.22        1.00317      0.102369 
dmft-010    1 1        1             -11.0405       0.997909     0.0987828 
dmft-010    1 1        1             -10.8609        1.00062      0.102851 
dmft-010    1 1        1             -10.6814        1.00296     0.0972875 
dmft-010    1 1        1             -10.5019        0.99428       0.10485 
dmft-010    1 1        1             -10.3224       0.997903     0.0769632 
dmft-010    1 1        1             -10.1429       0.997344     0.0960916 
dmft-010    1 1        1             -9.96334       0.991205     0.0973108 
dmft-010    1 1        1             -9.78382       0.991399      0.105302 
dmft-010    1 1        1              -9.6043       0.990487      0.107545 
dmft-010    1 1        1             -9.42478       0.994379     0.0997444 
dmft-010    1 1        1             -9.24526       0.992641      0.115849 
dmft-010    1 1        1             -9.06574       0.991872      0.120659 
dmft-010    1 1        1             -8.88622       0.995181      0.119284 
dmft-010    1 1        1              -8.7067        1.01066      0.112071 
dmft-010    1 1        1             -8.52718         1.0123      0.105718 
dmft-010    1 1        1             -8.34766        1.00369      0.123846 
dmft-010    1 1        1             -8.16814       0.996576      0.116235 
dmft-010    1 1        1             -7.98862        1.00431      0.125348 
dmft-010    1 1        1              -7.8091         1.0102      0.124066 
dmft-010    1 1        1             -7.62958        1.00028      0.138421 
dmft-010    1 1        1             -7.45006       0.996228      0.128989 
dmft-010    1 1        1             -7.27054       0.995568       0.13777 
dmft-010    1 1        1             -7.09102       0.996012      0.139781 
dmft-010    1 1        1              -6.9115        1.00196      0.145968 
dmft-010    1 1        1             -6.73198        1.00029      0.144466 
dmft-010    1 1        1             -6.55246        1.00034      0.152157 
dmft-010    1 1        1             -6.37295        1.00427      0.155503 
dmft-010    1 1        1             -6.19343       0.997507      0.156485 
dmft-010    1 1        1             -6.01391        1.00226      0.162084 
dmft-010    1 1        1             -5.83439       0.999322      0.167328 
dmft-010    1 1        1             -5.65487        1.00046      0.175619 
dmft-010    1 1        1             -5.47535        1.00154      0.181569 
dmft-010    1 1        1             -5.29583        1.00342      0.179658 
dmft-010    1 1        1             -5.11631        1.00073      0.185855 
dmft-010    1 1        1             -4.93679       0.998048      0.192884 
dmft-010    1 1        1             -4.75727       0.999922      0.196793 
dmft-010    1 1        1             -4.57775       0.999473      0.203851 
dmft-010    1 1        1             -4.39823       0.998581      0.214774 
dmft-010    1 1        1             -4.21871        1.00197      0.221531 
dmft-010    1 1        1             -4.03919        1.00053       0.23036 
dmft-010    1 1        1             -3.85967       0.999817      0.240897 
dmft-010    1 1        1             -3.68015        1.00101       0.24704 
dmft-010    1 1        1             -3.50063        1.00141       0.26072 
dmft-010    1 1        1             -3.32111        1.00088      0.269472 
dmft-010    1 1        1             -3.14159         1.0012      0.284823 
dmft-010    1 1        1             -2.96207        1.00076      0.297818 
dmft-010    1 1        1             -2.78255       0.999061      0.311617 
dmft-010    1 1        1             -2.60303        1.00057      0.329293 
dmft-010    1 1        1             -2.42351       0.999648      0.347583 
dmft-010    1 1        1             -2.24399       0.999314      0.366205 
dmft-010    1 1        1             -2.06448       0.999278      0.387357 
dmft-010    1 1        1             -1.88496       0.999264      0.410744 
dmft-010    1 1        1             -1.70544       0.999989       0.43447 
dmft-010    1 1        1             -1.52592       0.999948      0.461799 
dmft-010    1 1        1              -1.3464       0.999473      0.489957 
dmft-010    1 1        1             -1.16688       0.999557       0.51802 
dmft-010    1 1        1            -0.987358       0.999355      0.543739 
dmft-010    1 1        1            -0.807838       0.999278      0.562383 
dmft-010    1 1        1            -0.628319       0.999618      0.563966 
dmft-010    1 1        1            -0.448799       0.999267      0.530297 
dmft-010    1 1        1            -0.269279       0.999074      0.431089 
dmft-010    1 1        1           -0.0897598       0.998984      0.228683 
dmft-010    1 1        1            0.0897598       0.998984     -0.228683 
dmft-010    1 1        1             0.269279       0.999074     -0.431089 
dmft-010    1 1        1             0.448799       0.999267     -0.530297 
dmft-010    1 1        1             0.628319       0.999618     -0.563966 
dmft-010    1 1        1             0.807838       0.999278     -0.562383 
dmft-010    1 1        1             0.987358       0.999355     -0.543739 
dmft-010    1 1        1              1.16688       0.999557      -0.51802 
dmft-010    1 1        1               1.3464       0.999473     -0.489957 
dmft-010    1 1        1              1.52592       0.999948     -0.461799 
dmft-010    1 1        1              1.70544       0.999989      -0.43447 
dmft-010    1 1        1              1.88496       0.999264     -0.410744 
dmft-010    1 1        1              2.06448       0.999278     -0.387357 
dmft-010    1 1        1              2.24399       0.999314     -0.366205 
dmft-010    1 1        1              2.42351       0.999648     -0.347583 
dmft-010    1 1        1              2.60303        1.00057     -0.329293 
dmft-010    1 1        1              2.78255       0.999061     -0.311617 
dmft-010    1 1        1              2.96207        1.00076     -0.297818 
dmft-010    1 1        1              3.14159         1.0012     -0.284823 
dmft-010    1 1        1              3.32111        1.00088     -0.269472 
dmft-010    1 1        1              3.50063        1.00141      -0.26072 
dmft-010    1 1        1              3.68015        1.00101      -0.24704 
dmft-010    1 1        1              3.85967       0.999817     -0.240897 
dmft-010    1 1        1              4.03919        1.00053      -0.23036 
dmft-010    1 1        1              4.21871        1.00197     -0.221531 
dmft-010    1 1        1              4.39823       0.998581     -0.214774 
dmft-010    1 1        1              4.57775       0.999473     -0.203851 
dmft-010    1 1        1              4.75727       0.999922     -0.196793 
dmft-010    1 1        1              4.93679       0.998048     -0.192884 
dmft-010    1 1        1              5.11631        1.00073     -0.185855 
dmft-010    1 1        1              5.29583        1.00342     -0.179658 
dmft-010    1 1        1              5.47535        1.00154     -0.181569 
dmft-010    1 1        1              5.65487        1.00046     -0.175619 
dmft-010    1 1        1              5.83439       0.999322     -0.167328 
dmft-010    1 1        1              6.01391        1.00226     -0.162084 
dmft-010    1 1        1              6.19343       0.997507     -0.156485 
dmft-010    1 1        1              6.37295        1.00427     -0.155503 
dmft-010    1 1        1              6.55246        1.00034     -0.152157 
dmft-010    1 1        1              6.73198        1.00029     -0.144466 
dmft-010    1 1        1               6.9115        1.00196     -0.145968 
dmft-010    1 1        1              7.09102       0.996012     -0.139781 
dmft-010    1 1        1              7.27054       0.995568      -0.13777 
dmft-010    1 1        1              7.45006       0.996228     -0.128989 
dmft-010    1 1        1              7.62958        1.00028     -0.138421 
dmft-010    1 1        1               7.8091         1.0102     -0.124066 
dmft-010    1 1        1              7.98862        1.00431     -0.125348 
dmft-010    1 1        1              8.16814       0.996576     -0.116235 
dmft-010    1 1        1              8.34766        1.00369     -0.123846 
dmft-010    1 1        1              8.52718         1.0123     -0.105718 
dmft-010    1 1        1               8.7067        1.01066     -0.112071 
dmft-010    1 1        1              8.88622       0.995181     -0.119284 
dmft-010    1 1        1              9.06574       0.991872     -0.120659 
dmft-010    1 1        1              9.24526       0.992641     -0.115849 
dmft-010    1 1        1              9.42478       0.994379    -0.0997444 
dmft-010    1 1        1               9.6043       0.990487     -0.107545 
dmft-010    1 1        1              9.78382       0.991399     -0.105302 
dmft-010    1 1        1              9.96334       0.991205    -0.0973108 
dmft-010    1 1        1              10.1429       0.997344    -0.0960916 
dmft-010    1 1        1              10.3224       0.997903    -0.0769632 
dmft-010    1 1        1              10.5019        0.99428      -0.10485 
dmft-010    1 1        1              10.6814        1.00296    -0.0972875 
dmft-010    1 1        1              10.8609        1.00062     -0.102851 
dmft-010    1 1        1              11.0405       0.997909    -0.0987828 
dmft-010    1 1        1                11.22        1.00317     -0.102369 
dmft-010    1 1        1              11.3995       0.998416     -0.103959 
dmft-010    1 1        1               11.579       0.996494    -0.0986236 
dmft-010    1 1        1              11.7585       0.988842     -0.102659 
dmft-010    1 1        1              11.9381       0.990635    -0.0943024 
dmft-010    1 1        1              12.1176       0.980843    -0.0793391 
dmft-010    1 1        1              12.2971       0.969525    -0.0687534 
dmft-010    1 1        1              12.4766        1.00116    -0.0784686 
dmft-010    1 1        1              12.6561        1.01118    -0.0568637 
dmft-010    1 1        1              12.8356       0.982469    -0.0501067 
dmft-010    1 1        1              13.0152       0.975864    -0.0512943 
dmft-010    1 1        1              13.1947       0.980027    -0.0890984 
dmft-010    1 1        1              13.3742       0.987884    -0.0736755 
dmft-010    1 1        1              13.5537        0.97794    -0.0637192 
dmft-010    1 1        1              13.7332       0.997819    -0.0892123 
dmft-010    1 1        1              13.9128        1.00992    -0.0679908 
dmft-010    1 1        1              14.0923       0.986859    -0.0687624 
dmft-010    1 1        1              14.2718        1.00052    -0.0601654 
dmft-010    1 1        1              14.4513       0.990103    -0.0875004 
dmft-010    1 1        1              14.6308        1.02431    -0.0812224 
dmft-010    1 1        1              14.8104        1.00295     -0.102216 
dmft-010    1 1        1              14.9899       0.991045    -0.0938366 
dmft-010    1 1        1              15.1694       0.990314    -0.0569674 
dmft-010    1 1        1              15.3489        1.00499    -0.0530248 
dmft-010    1 1        1              15.5284        1.00129    -0.0121695 
dmft-010    1 1        1               15.708        1.00787   -0.00974466 
dmft-010    1 1        1              15.8875        1.00136    -0.0269292 
dmft-010    1 1        1               16.067        1.00727     -0.055798 
dmft-010    1 1        1              16.2465        1.00404    -0.0533877 
dmft-010    1 1        1               16.426       0.979976   -0.00782944 
dmft-010    1 1        1              16.6056        1.01223    -0.0525934 
dmft-010    1 1        1              16.7851        1.01187    -0.0874578 
dmft-010    1 1        1              16.9646       0.974137    -0.0565216 
dmft-010    1 1        1              17.1441        0.94531    -0.0361825 
dmft-010    1 1        1              17.3236       0.988101    -0.0449487 
dmft-010    1 1        1              17.5032       0.958393    -0.0645583 
dmft-010    1 1        1              17.6827       0.945893     -0.034066 
dmft-010    1 1        1              17.8622       0.993718    -0.0507233 
dmft-010    1 1        1              18.0417       0.924818    -0.0381999 
dmft-010    1 1        1              18.2212        0.98039    -0.0575978 
dmft-010    1 1        1              18.4008       0.992252    -0.0513477 
dmft-010    1 1        1              18.5803       0.961634    -0.0544067 
dmft-010    1 1        1              18.7598       0.993881     -0.036254 
dmft-010    1 1        2             -18.7598         1.0336     0.0112718 
dmft-010    1 1        2             -18.5803       0.994287     0.0622404 
dmft-010    1 1        2             -18.4008        1.03986      0.043792 
dmft-010    1 1        2             -18.2212        1.05335     0.0350157 
dmft-010    1 1        2             -18.0417        0.96993     0.0163366 
dmft-010    1 1        2             -17.8622       0.996842   -0.00921506 
dmft-010    1 1        2             -17.6827        1.00642      0.069827 
dmft-010    1 1        2             -17.5032        1.04667     0.0345201 
dmft-010    1 1        2             -17.3236        1.03635     0.0138033 
dmft-010    1 1        2             -17.1441        1.03421     0.0874842 
dmft-010    1 1        2             -16.9646        1.02474      0.059316 
dmft-010    1 1        2             -16.7851        1.02308     0.0680209 
dmft-010    1 1        2             -16.6056        1.00631     0.0370084 
dmft-010    1 1        2              -16.426       0.998459     0.0506585 
dmft-010    1 1        2             -16.2465       0.986587     0.0295818 
dmft-010    1 1        2              -16.067       0.982589     0.0276228 
dmft-010    1 1        2             -15.8875        1.00406     0.0489853 
dmft-010    1 1        2              -15.708       0.987755     0.0175614 
dmft-010    1 1        2             -15.5284       0.971467     0.0404503 
dmft-010    1 1        2             -15.3489       0.979884     0.0540948 
dmft-010    1 1        2             -15.1694        1.03141     0.0215985 
dmft-010    1 1        2             -14.9899        0.97704     0.0534991 
dmft-010    1 1        2             -14.8104       0.977904     0.0827996 
dmft-010    1 1        2             -14.6308       0.987595     0.0970009 
dmft-010    1 1        2             -14.4513       0.984657     0.0789886 
dmft-010    1 1        2             -14.2718        0.97831     0.0611721 
dmft-010    1 1        2             -14.0923         1.0042     0.0701535 
dmft-010    1 1        2             -13.9128       0.993427     0.0759386 
dmft-010    1 1        2             -13.7332       0.987211     0.0784703 
dmft-010    1 1        2             -13.5537       0.997028     0.0532743 
dmft-010    1 1        2             -13.3742         0.9895     0.0818681 
dmft-010    1 1        2             -13.1947       0.983189     0.0775251 
dmft-010    1 1        2             -13.0152       0.975481     0.0974975 
dmft-010    1 1        2             -12.8356        1.00896     0.0718899 
dmft-010    1 1        2             -12.6561        1.00221       0.10091 
dmft-010    1 1        2             -12.4766        1.01253     0.0723565 
dmft-010    1 1        2             -12.2971        1.00249     0.0790112 
dmft-010    1 1        2             -12.1176        1.00314      0.100658 
dmft-010    1 1        2             -11.9381        1.00593     0.0881453 
dmft-010    1 1        2             -11.7585        0.98684      0.106829 
dmft-010    1 1        2              -11.579       0.986352      0.105902 
dmft-010    1 1        2             -11.3995        1.00919     0.0989803 
dmft-010    1 1        2               -11.22        1.00875     0.0652126 
dmft-010    1 1        2             -11.0405        1.00523     0.0888197 
dmft-010    1 1        2             -10.8609        1.01189     0.0898688 
dmft-010    1 1        2             -10.6814        1.00681     0.0888307 
dmft-010    1 1        2             -10.5019        1.01283      0.097434 
dmft-010    1 1        2             -10.3224        1.00051     0.0912934 
dmft-010    1 1        2             -10.1429        1.00285      0.106755 
dmft-010    1 1        2             -9.96334        1.00994      0.104226 
dmft-010    1 1        2             -9.78382       0.988689      0.108876 
dmft-010    1 1        2              -9.6043       0.988063      0.110286 
dmft-010    1 1        2             -9.42478       0.990775      0.109475 
dmft-010    1 1        2             -9.24526       0.988553      0.106596 
dmft-010    1 1        2             -9.06574       0.997689      0.112892 
dmft-010    1 1        2             -8.88622        1.00465      0.128978 
dmft-010    1 1        2              -8.7067        1.00101      0.108913 
dmft-010    1 1        2             -8.52718       0.998115      0.097558 
dmft-010    1 1        2             -8.34766       0.993626      0.119909 
dmft-010    1 1        2             -8.16814        1.00029      0.120268 
dmft-010    1 1        2             -7.98862        1.00108      0.124282 
dmft-010    1 1        2              -7.8091       0.995104      0.134444 
dmft-010    1 1        2             -7.62958       0.995746      0.129858 
dmft-010    1 1        2             -7.45006        1.00117      0.131589 
dmft-010    1 1        2             -7.27054       0.997785      0.130233 
dmft-010    1 1        2             -7.09102        1.01034      0.145398 
dmft-010    1 1        2              -6.9115         1.0019      0.147161 
dmft-010    1 1        2             -6.73198         1.0035      0.145692 
dmft-010    1 1        2             -6.55246       0.996995      0.150964 
dmft-010    1 1        2             -6.37295       0.998837      0.157895 
dmft-010    1 1        2             -6.19343       0.995503      0.156866 
dmft-010    1 1        2             -6.01391       0.996911      0.160789 
dmft-010    1 1        2             -5.83439       0.998482       0.16372 
dmft-010    1 1        2             -5.65487       0.999642      0.169052 
dmft-010    1 1        2             -5.47535       0.999541      0.177226 
dmft-010    1 1        2             -5.29583        0.99795      0.176938 
dmft-010    1 1        2             -5.11631        1.00146      0.183192 
dmft-010    1 1        2             -4.93679       0.999706       0.18812 
dmft-010    1 1        2             -4.75727        1.00062      0.198026 
dmft-010    1 1        2             -4.57775       0.999838       0.20889 
dmft-010    1 1        2             -4.39823        1.00134      0.214753 
dmft-010    1 1        2             -4.21871        1.00302      0.222189 
dmft-010    1 1        2             -4.03919       0.999806      0.230242 
dmft-010    1 1        2             -3.85967       0.999876      0.241268 
dmft-010    1 1        2             -3.68015       0.999615      0.251943 
dmft-010    1 1        2             -3.50063        1.00057      0.260977 
dmft-010    1 1        2             -3.32111       0.998927      0.272371 
dmft-010    1 1        2             -3.14159        1.00089      0.285558 
dmft-010    1 1        2             -2.96207       0.999211      0.298165 
dmft-010    1 1        2             -2.78255       0.998917      0.313227 
dmft-010    1 1        2             -2.60303       0.999123      0.328394 
dmft-010    1 1        2             -2.42351       0.998605      0.346958 
dmft-010    1 1        2             -2.24399       0.999864      0.365588 
dmft-010    1 1        2             -2.06448       0.999406      0.386998 
dmft-010    1 1        2             -1.88496       0.999547      0.410239 
dmft-010    1 1        2             -1.70544       0.999892      0.434565 
dmft-010    1 1        2             -1.52592         1.0001      0.462379 
dmft-010    1 1        2              -1.3464       0.999281       0.48996 
dmft-010    1 1        2             -1.16688       0.999441      0.518155 
dmft-010    1 1        2            -0.987358       0.999957       0.54354 
dmft-010    1 1        2            -0.807838       0.999978      0.562513 
dmft-010    1 1        2            -0.628319       0.999306      0.563898 
dmft-010    1 1        2            -0.448799       0.999472      0.530214 
dmft-010    1 1        2            -0.269279       0.999156      0.430997 
dmft-010    1 1        2           -0.0897598        0.99903      0.228695 
dmft-010    1 1        2            0.0897598        0.99903     -0.228695 
dmft-010    1 1        2             0.269279       0.999156     -0.430997 
dmft-010    1 1        2             0.448799       0.999472     -0.530214 
dmft-010    1 1        2             0.628319       0.999306     -0.563898 
dmft-010    1 1        2             0.807838       0.999978     -0.562513 
dmft-010    1 1        2             0.987358       0.999957      -0.54354 
dmft-010    1 1        2              1.16688       0.999441     -0.518155 
dmft-010    1 1        2               1.3464       0.999281      -0.48996 
dmft-010    1 1        2              1.52592         1.0001     -0.462379 
dmft-010    1 1        2              1.70544       0.999892     -0.434565 
dmft-010    1 1        2              1.88496       0.999547     -0.410239 
dmft-010    1 1        2              2.06448       0.999406     -0.386998 
dmft-010    1 1        2              2.24399       0.999864     -0.365588 
dmft-010    1 1        2              2.42351       0.998605     -0.346958 
dmft-010    1 1        2              2.60303       0.999123     -0.328394 
dmft-010    1 1        2              2.78255       0.998917     -0.313227 
dmft-010    1 1        2              2.96207       0.999211     -0.298165 
dmft-010    1 1        2              3.14159        1.00089     -0.285558 
dmft-010    1 1        2              3.32111       0.998927     -0.272371 
dmft-010    1 1        2              3.50063        1.00057     -0.260977 
dmft-010    1 1        2              3.68015       0.999615     -0.251943 
dmft-010    1 1        2              3.85967       0.999876     -0.241268 
dmft-010    1 1        2              4.03919       0.999806     -0.230242 
dmft-010    1 1        2              4.21871        1.00302     -0.222189 
dmft-010    1 1        2              4.39823        1.00134     -0.214753 
dmft-010    1 1        2              4.57775       0.999838      -0.20889 
dmft-010    1 1        2              4.75727        1.00062     -0.198026 
dmft-010    1 1        2              4.93679       0.999706      -0.18812 
dmft-010    1 1        2              5.11631        1.00146     -0.183192 
dmft-010    1 1        2              5.29583        0.99795     -0.176938 
dmft-010    1 1        2              5.47535       0.999541     -0.177226 
dmft-010    1 1        2              5.65487       0.999642     -0.169052 
dmft-010    1 1        2              5.83439       0.998482      -0.16372 
dmft-010    1 1        2              6.01391       0.996911     -0.160789 
dmft-010    1 1        2              6.19343       0.995503     -0.156866 
dmft-010    1 1        2              6.37295       0.998837     -0.157895 
dmft-010    1 1        2              6.55246       0.996995     -0.150964 
dmft-010    1 1        2              6.73198         1.0035     -0.145692 
dmft-010    1 1        2               6.9115         1.0019     -0.147161 
dmft-010    1 1        2              7.09102        1.01034     -0.145398 
dmft-010    1 1        2              7.27054       0.997785     -0.130233 
dmft-010    1 1        2              7.45006        1.00117     -0.131589 
dmft-010    1 1        2              7.62958       0.995746     -0.129858 
dmft-010    1 1        2               7.8091       0.995104     -0.134444 
dmft-010    1 1        2              7.98862        1.00108     -0.124282 
dmft-010    1 1        2              8.16814        1.00029     -0.120268 
dmft-010    1 1        2              8.34766       0.993626     -0.119909 
dmft-010    1 1        2              8.52718       0.998115     -0.097558 
dmft-010    1 1        2               8.7067        1.00101     -0.108913 
dmft-010    1 1        2              8.88622        1.00465     -0.128978 
dmft-010    1 1        2              9.06574       0.997689     -0.112892 
dmft-010    1 1        2              9.24526       0.988553     -0.106596 
dmft-010    1 1        2              9.42478       0.990775     -0.109475 
dmft-010    1 1        2               9.6043       0.988063     -0.110286 
dmft-010    1 1        2              9.78382       0.988689     -0.108876 
dmft-010    1 1        2              9.96334        1.00994     -0.104226 
dmft-010    1 1        2              10.1429        1.00285     -0.106755 
dmft-010    1 1        2              10.3224        1.00051    -0.0912934 
dmft-010    1 1        2              10.5019        1.01283     -0.097434 
dmft-010    1 1        2              10.6814        1.00681    -0.0888307 
dmft-010    1 1        2              10.8609        1.01189    -0.0898688 
dmft-010    1 1        2              11.0405        1.00523    -0.0888197 
dmft-010    1 1        2                11.22        1.00875    -0.0652126 
dmft-010    1 1        2              11.3995        1.00919    -0.0989803 
dmft-010    1 1        2               11.579       0.986352     -0.105902 
dmft-010    1 1        2              11.7585        0.98684     -0.106829 
dmft-010    1 1        2              11.9381        1.00593    -0.0881453 
dmft-010    1 1        2              12.1176        1.00314     -0.100658 
dmft-010    1 1        2              12.2971        1.00249    -0.0790112 
dmft-010    1 1        2              12.4766        1.01253    -0.0723565 
dmft-010    1 1        2              12.6561        1.00221      -0.10091 
dmft-010    1 1        2              12.8356        1.00896    -0.0718899 
dmft-010    1 1        2              13.0152       0.975481    -0.0974975 
dmft-010    1 1        2              13.1947       0.983189    -0.0775251 
dmft-010    1 1        2              13.3742         0.9895    -0.0818681 
dmft-010    1 1        2              13.5537       0.997028    -0.0532743 
dmft-010    1 1        2              13.7332       0.987211    -0.0784703 
dmft-010    1 1        2              13.9128       0.993427    -0.0759386 
dmft-010    1 1        2              14.0923         1.0042    -0.0701535 
dmft-010    1 1        2              14.2718        0.97831    -0.0611721 
dmft-010    1 1        2              14.4513       0.984657    -0.0789886 
dmft-010    1 1        2              14.6308       0.987595    -0.0970009 
dmft-010    1 1        2              14.8104       0.977904    -0.0827996 
dmft-010    1 1        2              14.9899        0.97704    -0.0534991 
dmft-010    1 1        2              15.1694        1.03141    -0.0215985 
dmft-010    1 1        2              15.3489       0.979884    -0.0540948 
dmft-010    1 1        2              15.5284       0.971467    -0.0404503 
dmft-010    1 1        2               15.708       0.987755    -0.0175614 
dmft-010    1 1        2              15.8875        1.00406    -0.0489853 
dmft-010    1 1        2               16.067       0.982589    -0.0276228 
dmft-010    1 1        2              16.2465       0.986587    -0.0295818 
dmft-010    1 1        2               16.426       0.998459    -0.0506585 
dmft-010    1 1        2              16.6056        1.00631    -0.0370084 
dmft-010    1 1        2              16.7851        1.02308    -0.0680209 
dmft-010    1 1        2              16.9646        1.02474     -0.059316 
dmft-010    1 1        2              17.1441        1.03421    -0.0874842 
dmft-010    1 1        2              17.3236        1.03635    -0.0138033 
dmft-010    1 1        2              17.5032        1.04667    -0.0345201 
dmft-010    1 1        2              17.6827        1.00642     -0.069827 
dmft-010    1 1        2              17.8622       0.996842    0.00921506 
dmft-010    1 1        2              18.0417        0.96993    -0.0163366 
dmft-010    1 1        2              18.2212        1.05335    -0.0350157 
dmft-010    1 1        2              18.4008        1.03986     -0.043792 
dmft-010    1 1        2              18.5803       0.994287    -0.0622404 
dmft-010    1 1        2              18.7598         1.0336    -0.0112718 
